PARID,SALEDATE,PRICE,RECORDDATE,INSTRUNO,INSTRUTYPE,LANDCOURT_NO,CERT_NO,BOOK,PAGE,CONV_TAX,DOC_TYPE,VALCODE,VALCODE,SALETYP
210080830098     ,1994/07/01,    339500,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
210080830098     ,1994/06/08,    339500,1994/07/11,0000000000          ,Fee conveyance                          ,2163005                                 ,440904                                  ,        ,        ,339.50                                  ,                                        ,                                        ,  ,
210080830098     ,1994/03/01,    400000,1994/03/31,0000000000          ,Fee conveyance                          ,2133262                                 ,434991                                  ,        ,        ,400.00                                  ,                                        ,                                        ,  ,
210080830098     ,1993/01/20,    485000,1993/01/27,0000000000          ,Fee conveyance                          ,1992241                                 ,406823                                  ,        ,        ,242.50                                  ,                                        ,Other                                   ,7 ,Improved
210080830098     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830099     ,2021/02/22,   1210000,2021/03/01,                    ,Fee conveyance                          ,T11382034                               ,1209043                                 ,        ,        ,4840                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830099     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830099     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830099     ,2018/05/30,    800000,2018/06/15,                    ,Fee conveyance                          ,T10392001                               ,1158288                                 ,        ,        ,2000                                    ,Exchange deed                           ,Valid Sale                              ,0 ,Improved
210080830099     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830099     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830099     ,2013/05/25,    720000,2013/05/30,                    ,Fee conveyance                          ,T8550294                                ,1061154                                 ,        ,        ,1800                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830099     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830099     ,1998/03/23,    212100,1998/05/14,0000000000          ,Fee conveyance                          ,2456872                                 ,509942                                  ,        ,        ,212.10                                  ,                                        ,Related individuals                     ,4 ,Improved
210080830099     ,1997/03/14,    212100,1997/03/20,0000000000          ,Fee conveyance                          ,2371177                                 ,489011                                  ,        ,        ,212.10                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830099     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830100     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830100     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830100     ,2019/03/04,    975000,2019/03/15,                    ,Fee conveyance                          ,T10665093                               ,1172806                                 ,        ,        ,2437.5                                  ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080830100     ,2019/01/31,          ,2019/03/15,                    ,Land Court Order (all types)            ,T10665089                               ,                                        ,        ,        ,                                        ,Land Court Order (all types)            ,Other                                   ,7 ,
210080830100     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830100     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830100     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830100     ,2003/11/10,    595000,2003/12/23,                    ,Fee conveyance                          ,3045725                                 ,678354                                  ,        ,        ,595                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830100     ,2000/08/03,    459000,2000/08/08,0000000000          ,Fee conveyance                          ,2642818                                 ,560,290                                 ,        ,        ,459.00                                  ,                                        ,Valid Sale                              ,0 ,Improved
210080830100     ,1996/12/03,    232250,1996/12/11,0000000000          ,Fee conveyance                          ,2352882                                 ,484439                                  ,        ,        ,232.30                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830100     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830101     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830101     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830101     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830101     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830101     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830101     ,2006/02/09,    900000,2006/02/21,                    ,Fee conveyance                          ,3394896                                 ,794036                                  ,        ,        ,2250                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830101     ,2004/09/01,          ,2004/09/29,                    ,Fee conveyance                          ,3172854                                 ,718055                                  ,        ,        ,0                                       ,Apartment deed                          ,Other                                   ,7 ,Improved
210080830101     ,2003/06/13,    535000,2003/06/18,                    ,Fee conveyance                          ,2944640                                 ,649613                                  ,        ,        ,535                                     ,Apartment deed                          ,                                        ,  ,
210080830101     ,2003/06/13,    535000,2003/06/13,                    ,                                        ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
210080830101     ,1999/12/14,          ,1999/12/28,0000000000          ,Fee conveyance                          ,2597936                                 ,545,776                                 ,        ,        ,330.00                                  ,                                        ,                                        ,  ,
210080830101     ,1999/12/01,    330000,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Valid                                   ,X ,Improved
210080830101     ,1997/01/15,    219100,1997/01/23,0000000000          ,Fee conveyance                          ,2361665                                 ,486667                                  ,        ,        ,219.10                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830101     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830102     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830102     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830102     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830102     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830102     ,2015/07/06,    820000,2015/07/16,                    ,Fee conveyance                          ,T9327136                                ,1100732                                 ,        ,        ,2050                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830102     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830102     ,1996/11/22,          ,1996/12/03,0000000000          ,Fee conveyance                          ,2351323                                 ,484048                                  ,        ,        ,227.30                                  ,                                        ,                                        ,  ,
210080830102     ,1996/11/01,    227300,          ,                    ,Fee conveyance                          ,                                        ,                                        ,        ,        ,                                        ,                                        ,Developer sale                          ,8 ,Improved
210080830102     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830103     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830103     ,2020/02/28,    769000,2020/03/06,                    ,Fee conveyance                          ,T11022053                               ,1190656                                 ,        ,        ,1922.5                                  ,Warranty deed                           ,Valid Sale                              ,0 ,Improved
210080830103     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830103     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830103     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830103     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830103     ,1997/01/07,    186850,1997/01/15,0000000000          ,Fee conveyance                          ,2360355                                 ,486350                                  ,        ,        ,186.90                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830103     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830104     ,2021/03/29,    835000,2021/04/07,                    ,Fee conveyance                          ,T11419016                               ,1211123                                 ,        ,        ,2087.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830104     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830104     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830104     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830104     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830104     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830104     ,2006/07/05,          ,2006/07/10,                    ,Fee conveyance                          ,3450731                                 ,812730                                  ,        ,        ,0                                       ,Quitclaim apartment deed                ,Related individuals                     ,4 ,Improved
210080830104     ,2006/04/07,    810000,2006/04/13,                    ,Fee conveyance                          ,3416016                                 ,801257                                  ,        ,        ,1620                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830104     ,2005/12/05,    720000,2005/12/08,                    ,Fee conveyance                          ,3364762                                 ,783096                                  ,        ,        ,1440                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830104     ,2004/07/07,    630000,2004/08/06,                    ,Fee conveyance                          ,3147921                                 ,708969                                  ,        ,        ,630                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830104     ,1997/02/24,    196950,1997/02/28,0000000000          ,Fee conveyance                          ,2367955                                 ,336.088                                 ,        ,        ,197.00                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830104     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830105     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830105     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830105     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830105     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830105     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830105     ,1998/09/02,          ,1998/09/11,0000000000          ,Fee conveyance                          ,2484464                                 ,517154                                  ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
210080830105     ,1997/01/07,    232200,1997/01/13,0000000000          ,Fee conveyance                          ,2359921                                 ,486286                                  ,        ,        ,232.20                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830105     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830106     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830106     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830106     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830106     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830106     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830106     ,2000/02/29,          ,2000/03/23,0000000000          ,Fee conveyance                          ,2614531                                 ,550,967                                 ,        ,        ,0.00                                    ,                                        ,                                        ,  ,
210080830106     ,1996/03/15,    355000,1996/04/01,0000000000          ,Fee conveyance                          ,2299262                                 ,472538                                  ,        ,        ,355.00                                  ,                                        ,Other                                   ,7 ,Improved
210080830106     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830107     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830107     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830107     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830107     ,2017/07/12,          ,2018/03/02,                    ,Fee conveyance                          ,T10287046                               ,1152465                                 ,        ,        ,0                                       ,Quitclaim deed                          ,                                        ,  ,
210080830107     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830107     ,2011/07/12,    605000,2011/07/15,                    ,Fee conveyance                          ,4086119                                 ,1028830                                 ,        ,        ,1512.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830107     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,Related individuals                     ,4 ,Improved
210080830107     ,1994/05/18,    276500,1994/05/25,0000000000          ,Fee conveyance                          ,2148991                                 ,438142                                  ,        ,        ,276.50                                  ,                                        ,Valid                                   ,X ,Improved
210080830107     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830108     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830108     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830108     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830108     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830108     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830108     ,2007/03/20,    990000,2007/03/27,                    ,Fee conveyance                          ,3578776                                 ,850969                                  ,        ,        ,2475                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830108     ,2004/12/06,          ,2005/01/04,                    ,Fee conveyance                          ,3213638                                 ,730363                                  ,        ,        ,0                                       ,Apartment deed                          ,Other                                   ,7 ,Improved
210080830108     ,2004/11/03,    745000,2004/11/09,                    ,Fee conveyance                          ,3190682                                 ,723367                                  ,        ,        ,745                                     ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830108     ,1998/07/29,    250000,1998/09/04,0000000000          ,Fee conveyance                          ,2482963                                 ,516813                                  ,        ,        ,250.00                                  ,                                        ,Valid                                   ,X ,Improved
210080830108     ,1996/12/06,    227250,1996/12/12,0000000000          ,Fee conveyance                          ,2353289                                 ,484505                                  ,        ,        ,227.30                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830108     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830109     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830109     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830109     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830109     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830109     ,2012/12/11,          ,2012/12/20,                    ,Fee conveyance                          ,T8389105                                ,1052787                                 ,        ,        ,0                                       ,Warranty deed                           ,                                        ,  ,
210080830109     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830109     ,2009/10/12,    659000,2009/10/15,                    ,Fee conveyance                          ,3906968                                 ,961305                                  ,        ,        ,1647.5                                  ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830109     ,2008/10/03,    800000,2008/10/08,                    ,Fee conveyance                          ,3796201                                 ,925159                                  ,        ,        ,2000                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830109     ,2007/06/29,          ,2007/07/11,                    ,Land Court Order (all types)            ,171267                                  ,655660                                  ,        ,        ,                                        ,Land Court Order (all types)            ,                                        ,  ,
210080830109     ,2003/06/13,          ,2003/07/24,                    ,Fee conveyance                          ,2964351                                 ,655660                                  ,        ,        ,0                                       ,Quitclaim deed                          ,                                        ,  ,
210080830109     ,2003/06/09,          ,2003/06/13,                    ,Fee conveyance                          ,2942351                                 ,649067                                  ,        ,        ,0                                       ,Quitclaim deed                          ,                                        ,  ,
210080830109     ,1997/01/13,    212100,1997/02/07,0000000000          ,Fee conveyance                          ,2364719                                 ,336.088                                 ,        ,        ,212.10                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830109     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830110     ,2024/08/28,   1550000,2024/09/30,                    ,Fee conveyance                          ,T12691041                               ,1275284                                 ,        ,        ,6200                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830110     ,2022/01/26,   1630000,2022/01/31,                    ,Fee conveyance                          ,T11718076                               ,1231011                                 ,        ,        ,6520                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830110     ,2020/06/08,          ,2020/08/14,                    ,Recorded document                       ,T11183321                               ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830110     ,2019/12/10,          ,2020/01/10,T10966225           ,Recorded document                       ,                                        ,                                        ,        ,        ,                                        ,Declaration of/Restatement of CPR       ,                                        ,  ,
210080830110     ,2019/01/19,   1030000,2019/02/05,                    ,Fee conveyance                          ,T10627032                               ,1170959                                 ,        ,        ,4120                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830110     ,2017/12/04,          ,2017/12/22,                    ,Recorded document                       ,T10217497                               ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830110     ,2017/04/18,          ,2017/05/04,                    ,Recorded document                       ,T9985173                                ,                                        ,        ,        ,0                                       ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830110     ,2015/04/14,    808000,2015/05/01,                    ,Fee conveyance                          ,T9251252                                ,1096781                                 ,        ,        ,1616                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830110     ,2010/08/18,          ,2010/08/18,                    ,Route slip                              ,                                        ,                                        ,        ,        ,                                        ,Amendment of CPR, HPR or Declaration    ,                                        ,  ,
210080830110     ,2008/04/01,    930000,2008/04/15,                    ,Fee conveyance                          ,3735104                                 ,903595                                  ,        ,        ,2325                                    ,Apartment deed                          ,Valid Sale                              ,0 ,Improved
210080830110     ,2002/01/03,          ,2002/02/05,                    ,Fee conveyance                          ,2776151                                 ,603067                                  ,        ,        ,                                        ,Quitclaim deed                          ,                                        ,  ,
210080830110     ,1997/02/20,    227250,1997/02/24,0000000000          ,Fee conveyance                          ,2366823                                 ,487893                                  ,        ,        ,227.30                                  ,                                        ,Developer sale                          ,8 ,Improved
210080830110     ,1900/01/01,          ,          ,0000000000          ,                                        ,1815194                                 ,315856                                  ,        ,        ,                                        ,                                        ,                                        ,  ,
210080830111     ,2024/07/09,          ,2024/10/03,                    ,Fee conveyance                          ,T12694201                               ,1275608                                 ,        ,        ,                                        ,Quitclaim deed                          ,                                        ,  ,
