scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
tmk,221008082,2011/12/12,2011/12/26,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2011/12/27,2012/02/20,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/02/21,2012/03/19,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/03/20,2012/04/09,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/04/10,2012/05/06,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/05/07,2012/06/24,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/06/25,2012/07/13,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/07/14,2012/08/16,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/08/17,2012/08/21,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/08/22,2012/09/20,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/09/21,2012/10/17,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/10/18,2012/11/05,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/11/06,2012/11/14,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/11/15,2012/11/28,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/11/29,2012/12/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/12/12,2012/12/25,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2012/12/26,2013/01/02,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/01/03,2013/02/04,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/02/05,2013/02/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/02/09,2013/02/13,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/02/14,2013/02/17,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/02/18,2013/02/27,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/02/28,2013/03/04,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/03/05,2013/03/07,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/03/08,2013/03/12,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/03/13,2013/04/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/04/11,2013/04/24,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/04/25,2013/05/09,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/05/10,2013/05/14,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/05/15,2013/05/15,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/05/16,2013/06/02,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/06/03,2013/06/03,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/06/04,2013/06/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/06/11,2013/06/19,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/06/20,2013/06/27,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/06/28,2013/07/24,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/07/25,2013/08/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/08/09,2013/10/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/10/11,2013/11/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/11/12,2013/12/12,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2013/12/13,2014/02/25,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/02/26,2014/03/19,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/03/20,2014/03/26,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/03/27,2014/04/06,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/04/07,2014/04/15,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/04/16,2014/04/22,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/04/23,2014/05/29,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/05/30,2014/06/20,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/06/21,2014/08/17,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/08/18,2014/09/15,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/09/16,2014/09/30,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/10/01,2014/10/02,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/10/03,2014/11/06,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/11/07,2014/11/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/11/12,2014/11/13,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/11/14,2014/11/20,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2014/11/21,2015/01/05,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2015/01/06,2015/01/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2015/01/09,2015/02/09,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2015/02/10,2015/02/24,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2015/02/25,2015/03/09,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2015/03/10,2015/04/22,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2015/04/23,2015/09/02,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2015/09/03,2015/11/17,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2015/11/18,2015/11/24,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2015/11/25,2016/02/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/02/11,2016/02/24,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/02/25,2016/03/13,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/03/14,2016/05/16,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/05/17,2016/05/23,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/05/24,2016/07/05,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/07/06,2016/08/31,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/09/01,2016/09/29,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/09/30,2016/10/19,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/10/20,2016/11/20,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/11/21,2016/12/21,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/12/22,2016/12/26,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/12/27,2016/12/29,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2016/12/30,2016/12/31,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2017/01/01,2017/01/17,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2017/01/18,2017/03/02,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2017/03/03,2017/03/06,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2017/03/07,2017/03/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2017/03/09,2017/08/23,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2017/08/24,2017/11/30,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2017/12/01,2017/12/28,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2017/12/29,2018/01/28,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/01/29,2018/03/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/03/09,2018/03/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/03/12,2018/03/20,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/03/21,2018/04/03,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/04/04,2018/04/23,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/04/24,2018/05/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/05/11,2018/06/14,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/06/15,2018/06/19,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/06/20,2018/07/16,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/07/17,2018/08/19,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/08/20,2018/10/24,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/10/25,2018/10/30,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/10/31,2018/11/07,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/11/08,2018/11/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2018/11/11,2019/01/22,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/01/23,2019/02/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/02/12,2019/03/31,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/04/01,2019/04/15,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/04/16,2019/05/13,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/05/14,2019/05/21,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/05/22,2019/05/30,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/05/31,2019/07/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/07/09,2019/08/01,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/08/02,2019/08/04,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/08/05,2019/09/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/09/09,2019/10/15,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/10/16,2019/11/07,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/11/08,2019/12/17,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2019/12/18,2020/01/23,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/01/24,2020/01/27,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/01/28,2020/02/02,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/02/03,2020/02/05,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/02/06,2020/02/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/02/12,2020/03/15,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/03/16,2020/03/17,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/03/18,2020/03/23,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/03/24,2020/04/14,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
