scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
collective,,2000/04/14,2000/04/18,316,10.4430,62.3418,27.2152,85,26.8987,231,73.1013,33,197,0,86,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/04/19,2000/04/19,316,10.4430,62.3418,27.2152,85,26.8987,231,73.1013,33,197,0,86,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/04/20,2000/04/25,316,10.4430,62.6582,26.8987,84,26.5823,232,73.4177,33,198,0,85,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/04/26,2000/05/08,316,10.4430,62.6582,26.8987,84,26.5823,232,73.4177,33,198,0,85,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/05/09,2000/05/15,316,10.4430,62.9747,26.5823,83,26.2658,233,73.7342,33,199,0,84,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/05/16,2000/05/23,316,10.4430,62.9747,26.5823,83,26.2658,233,73.7342,33,199,0,84,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/05/24,2000/05/25,316,10.4430,62.9747,26.5823,83,26.2658,233,73.7342,33,199,0,84,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/05/26,2000/05/30,316,10.4430,62.9747,26.5823,83,26.2658,233,73.7342,33,199,0,84,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/05/31,2000/05/31,316,10.4430,63.2911,26.2658,82,25.9494,234,74.0506,33,200,0,83,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/06/01,2000/06/11,316,10.4430,63.2911,26.2658,82,25.9494,234,74.0506,33,200,0,83,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/06/12,2000/06/18,316,10.4430,63.2911,26.2658,82,25.9494,234,74.0506,33,200,0,83,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/06/19,2000/07/25,316,10.4430,63.2911,26.2658,82,25.9494,234,74.0506,33,200,0,83,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/07/26,2000/08/08,316,10.4430,63.2911,26.2658,82,25.9494,234,74.0506,33,200,0,83,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/09,2000/08/10,316,10.4430,63.2911,26.2658,82,25.9494,234,74.0506,33,200,0,83,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/11,2000/08/13,316,10.4430,63.2911,26.2658,82,25.9494,234,74.0506,33,200,0,83,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/14,2000/08/17,316,10.4430,63.2911,26.2658,82,25.9494,234,74.0506,33,200,0,83,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/18,2000/08/18,316,10.4430,63.6076,25.9494,81,25.6329,235,74.3671,33,201,0,82,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/19,2000/08/20,316,10.4430,63.9241,25.6329,80,25.3165,236,74.6835,33,202,0,81,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/21,2000/08/21,316,10.4430,64.8734,24.6835,77,24.3671,239,75.6329,33,205,0,78,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/22,2000/08/22,316,10.9177,65.9810,23.1013,72,22.7848,244,77.2152,34,208,1,73,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/23,2000/08/24,316,11.2342,66.2975,22.4684,70,22.1519,246,77.8481,35,209,1,71,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/25,2000/08/25,316,11.2342,66.6139,22.1519,69,21.8354,247,78.1646,35,210,1,70,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/26,2000/08/28,316,11.2342,66.9304,21.8354,68,21.5190,248,78.4810,35,211,1,69,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/08/29,2000/08/31,316,11.5506,66.9304,21.5190,67,21.2025,249,78.7975,36,211,1,68,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/01,2000/09/01,316,11.8671,67.8797,20.2532,63,19.9367,253,80.0633,37,214,1,64,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/02,2000/09/06,316,11.8671,68.1962,19.9367,62,19.6203,254,80.3797,37,215,1,63,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/07,2000/09/07,316,12.1835,68.1962,19.6203,61,19.3038,255,80.6962,38,215,1,62,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/08,2000/09/11,316,12.1835,68.5127,19.3038,60,18.9873,256,81.0127,38,216,1,61,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/12,2000/09/12,316,12.1835,68.8291,18.9873,59,18.6709,257,81.3291,38,217,1,60,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/13,2000/09/13,316,12.1835,69.1456,18.6709,58,18.3544,258,81.6456,38,218,1,59,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/14,2000/09/22,316,12.1835,69.7785,18.0380,56,17.7215,260,82.2785,38,220,1,57,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/23,2000/09/25,316,12.1835,69.7785,18.0380,56,17.7215,260,82.2785,38,220,1,57,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/26,2000/09/28,316,12.1835,70.0949,17.7215,55,17.4051,261,82.5949,38,221,1,56,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/09/29,2000/10/03,316,12.1835,70.4114,17.4051,54,17.0886,262,82.9114,38,222,1,55,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/10/04,2000/10/08,316,12.1835,70.4114,17.4051,54,17.0886,262,82.9114,38,222,1,55,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/10/09,2000/10/09,316,12.1835,70.4114,17.4051,54,17.0886,262,82.9114,38,222,1,55,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/10/10,2000/10/17,316,12.1835,70.4114,17.4051,54,17.0886,262,82.9114,38,222,1,55,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/10/18,2000/10/23,316,12.1835,70.7278,17.0886,53,16.7722,263,83.2278,38,223,1,54,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/10/24,2000/10/25,316,12.1835,70.7278,17.0886,53,16.7722,263,83.2278,38,223,1,54,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/10/26,2000/10/29,316,12.1835,70.7278,17.0886,53,16.7722,263,83.2278,38,223,1,54,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/10/30,2000/11/05,316,12.1835,71.0443,16.7722,52,16.4557,264,83.5443,38,224,1,53,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/11/06,2000/11/09,316,12.1835,71.0443,16.7722,52,16.4557,264,83.5443,38,224,1,53,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/11/10,2000/11/14,316,12.1835,71.0443,16.7722,52,16.4557,264,83.5443,38,224,1,53,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/11/15,2000/11/19,316,12.1835,71.0443,16.7722,52,16.4557,264,83.5443,38,224,1,53,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
collective,,2000/11/20,2000/12/02,316,12.1835,71.0443,16.7722,52,16.4557,264,83.5443,38,224,1,53,fullownr_proxy,"between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 239004082, 239004143, 239004144"
