scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
collective,,2021/01/27,2021/02/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/02/22,2021/02/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/02/26,2021/03/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/03/19,2021/03/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/03/29,2021/03/30,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/03/31,2021/04/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/04/23,2021/06/28,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/06/29,2021/06/29,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/06/30,2021/07/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/07/19,2021/08/29,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/08/30,2021/10/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/10/05,2021/10/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/10/28,2021/11/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/11/12,2021/12/14,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/12/15,2021/12/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2021/12/20,2022/01/02,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/01/03,2022/01/20,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/01/21,2022/01/25,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/01/26,2022/03/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/03/23,2022/04/07,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/04/08,2022/06/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/06/16,2022/07/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/07/28,2022/08/23,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/08/24,2022/10/19,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/10/20,2022/12/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2022/12/09,2023/01/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2023/01/09,2023/01/31,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2023/02/01,2023/05/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2023/05/17,2023/07/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2023/07/09,2023/08/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2023/08/18,2023/10/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2023/10/09,2023/12/18,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2023/12/19,2024/02/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2024/02/22,2024/03/03,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2024/03/04,2024/04/09,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2024/04/10,2024/07/08,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2024/07/09,2024/07/17,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2024/07/18,2024/08/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2024/08/28,2024/10/06,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2024/10/07,2024/10/31,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2024/11/01,2024/11/06,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2024/11/07,2025/02/11,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2025/02/12,2025/04/13,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2025/04/14,2025/06/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2025/06/16,2025/09/21,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2025/09/22,2025/10/27,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2025/10/28,2025/12/15,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2025/12/16,2025/12/31,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2026/01/01,2026/01/04,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2026/01/05,2026/03/16,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2026/03/17,2026/04/22,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract; active TMKs: 221008083
collective,,2026/04/23,,120,33.1944,66.5278,0.2778,0,0.0000,120,100.0000,39,79,2,0,fullownr_snapshot,current ownership from 2026 fullownr extract; active TMKs: 221008083
tmk,221008083,,1992/11/17,120,0.0000,0.0000,100.0000,120,100.0000,0,0.0000,0,0,0,120,unresolved,before first recorded transfer; residency unresolved
tmk,221008083,1992/11/18,1992/12/13,120,0.8333,0.0000,99.1667,119,99.1667,1,0.8333,1,0,0,119,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1992/12/14,1993/01/19,120,0.8333,0.8333,98.3333,118,98.3333,2,1.6667,1,1,0,118,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1993/01/20,1993/02/08,120,0.8333,1.6667,97.5000,117,97.5000,3,2.5000,1,2,0,117,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1993/02/09,1993/03/21,120,1.6667,1.6667,96.6667,116,96.6667,4,3.3333,2,2,0,116,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1993/03/22,1993/05/11,120,1.6667,2.5000,95.8333,115,95.8333,5,4.1667,2,3,0,115,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1993/05/12,1993/06/15,120,1.6667,3.3333,95.0000,114,95.0000,6,5.0000,2,4,0,114,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1993/06/16,1993/06/21,120,1.6667,4.1667,94.1667,113,94.1667,7,5.8333,2,5,0,113,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1993/06/22,1994/02/14,120,1.6667,4.1667,94.1667,113,94.1667,7,5.8333,2,5,0,113,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/02/15,1994/02/28,120,1.6667,5.0000,93.3333,112,93.3333,8,6.6667,2,6,0,112,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/03/01,1994/03/01,120,1.6667,5.8333,92.5000,111,92.5000,9,7.5000,2,7,0,111,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/03/02,1994/03/05,120,1.6667,7.5000,90.8333,109,90.8333,11,9.1667,2,9,0,109,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/03/06,1994/03/10,120,1.6667,7.5000,90.8333,109,90.8333,11,9.1667,2,9,0,109,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/03/11,1994/03/27,120,2.5000,7.5000,90.0000,108,90.0000,12,10.0000,3,9,0,108,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/03/28,1994/04/21,120,2.7778,7.7778,89.4444,107,89.1667,13,10.8333,3,9,1,107,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/04/22,1994/05/16,120,2.7778,8.6111,88.6111,106,88.3333,14,11.6667,3,10,1,106,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/05/17,1994/05/17,120,2.7778,8.6111,88.6111,106,88.3333,14,11.6667,3,10,1,106,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/05/18,1994/05/22,120,3.6111,8.6111,87.7778,105,87.5000,15,12.5000,4,10,1,105,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/05/23,1994/06/01,120,4.4444,8.6111,86.9444,104,86.6667,16,13.3333,5,10,1,104,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/06/02,1994/06/07,120,4.4444,9.4444,86.1111,103,85.8333,17,14.1667,5,11,1,103,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/06/08,1994/06/08,120,4.4444,9.4444,86.1111,103,85.8333,17,14.1667,5,11,1,103,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/06/09,1994/06/23,120,4.4444,10.2778,85.2778,102,85.0000,18,15.0000,5,12,1,102,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/06/24,1994/06/26,120,4.4444,11.1111,84.4444,101,84.1667,19,15.8333,5,13,1,101,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/06/27,1994/06/30,120,4.4444,11.9444,83.6111,100,83.3333,20,16.6667,5,14,1,100,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/07/01,1994/07/21,120,4.4444,11.9444,83.6111,100,83.3333,20,16.6667,5,14,1,100,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/07/22,1994/08/02,120,5.2778,11.9444,82.7778,99,82.5000,21,17.5000,6,14,1,99,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/08/03,1994/08/15,120,5.2778,12.7778,81.9444,98,81.6667,22,18.3333,6,15,1,98,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1994/08/16,1995/01/30,120,5.2778,13.6111,81.1111,97,80.8333,23,19.1667,6,16,1,97,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1995/01/31,1995/02/06,120,5.2778,13.6111,81.1111,97,80.8333,23,19.1667,6,16,1,97,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1995/02/07,1995/02/08,120,5.2778,14.4444,80.2778,96,80.0000,24,20.0000,6,17,1,96,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1995/02/09,1995/02/26,120,6.1111,14.4444,79.4444,95,79.1667,25,20.8333,7,17,1,95,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1995/02/27,1995/03/26,120,6.1111,15.2778,78.6111,94,78.3333,26,21.6667,7,18,1,94,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1995/03/27,1995/03/30,120,6.1111,15.2778,78.6111,94,78.3333,26,21.6667,7,18,1,94,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1995/03/31,1995/08/15,120,6.9444,15.2778,77.7778,93,77.5000,27,22.5000,8,18,1,93,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1995/08/16,1995/12/17,120,6.9444,15.2778,77.7778,93,77.5000,27,22.5000,8,18,1,93,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1995/12/18,1995/12/18,120,7.7778,15.2778,76.9444,92,76.6667,28,23.3333,9,18,1,92,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1995/12/19,1996/01/25,120,7.7778,16.1111,76.1111,91,75.8333,29,24.1667,9,19,1,91,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/01/26,1996/03/14,120,8.6111,16.1111,75.2778,90,75.0000,30,25.0000,10,19,1,90,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/03/15,1996/04/03,120,9.4444,16.1111,74.4444,89,74.1667,31,25.8333,11,19,1,89,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/04/04,1996/05/02,120,9.4444,16.1111,74.4444,89,74.1667,31,25.8333,11,19,1,89,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/05/03,1996/10/31,120,9.4444,16.9444,73.6111,88,73.3333,32,26.6667,11,20,1,88,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/11/01,1996/11/05,120,9.4444,17.7778,72.7778,87,72.5000,33,27.5000,11,21,1,87,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/11/06,1996/11/21,120,10.2778,18.6111,71.1111,85,70.8333,35,29.1667,12,22,1,85,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/11/22,1996/12/02,120,10.2778,19.4444,70.2778,84,70.0000,36,30.0000,12,23,1,84,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/03,1996/12/05,120,10.2778,20.2778,69.4444,83,69.1667,37,30.8333,12,24,1,83,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/06,1996/12/08,120,10.2778,21.9444,67.7778,81,67.5000,39,32.5000,12,26,1,81,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/09,1996/12/09,120,10.2778,22.7778,66.9444,80,66.6667,40,33.3333,12,27,1,80,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/10,1996/12/10,120,11.1111,24.4444,64.4444,77,64.1667,43,35.8333,13,29,1,77,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/11,1996/12/11,120,11.1111,26.1111,62.7778,75,62.5000,45,37.5000,13,31,1,75,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/12,1996/12/12,120,11.1111,26.9444,61.9444,74,61.6667,46,38.3333,13,32,1,74,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/13,1996/12/23,120,11.9444,28.6111,59.4444,71,59.1667,49,40.8333,14,34,1,71,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/24,1996/12/25,120,11.9444,30.2778,57.7778,69,57.5000,51,42.5000,14,36,1,69,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/26,1996/12/30,120,11.9444,31.1111,56.9444,68,56.6667,52,43.3333,14,37,1,68,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1996/12/31,1996/12/31,120,11.9444,31.9444,56.1111,67,55.8333,53,44.1667,14,38,1,67,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/01,1997/01/05,120,12.7778,31.9444,55.2778,66,55.0000,54,45.0000,15,38,1,66,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/06,1997/01/06,120,12.7778,31.9444,55.2778,66,55.0000,54,45.0000,15,38,1,66,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/07,1997/01/09,120,14.4444,31.9444,53.6111,64,53.3333,56,46.6667,17,38,1,64,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/10,1997/01/12,120,15.2778,31.9444,52.7778,63,52.5000,57,47.5000,18,38,1,63,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/13,1997/01/13,120,15.2778,32.7778,51.9444,62,51.6667,58,48.3333,18,39,1,62,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/14,1997/01/14,120,16.1111,32.7778,51.1111,61,50.8333,59,49.1667,19,39,1,61,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/15,1997/01/16,120,16.9444,32.7778,50.2778,60,50.0000,60,50.0000,20,39,1,60,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/17,1997/01/19,120,16.9444,33.6111,49.4444,59,49.1667,61,50.8333,20,40,1,59,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/20,1997/01/20,120,16.9444,34.4444,48.6111,58,48.3333,62,51.6667,20,41,1,58,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/21,1997/01/21,120,16.9444,34.4444,48.6111,58,48.3333,62,51.6667,20,41,1,58,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/22,1997/01/22,120,16.9444,35.2778,47.7778,57,47.5000,63,52.5000,20,42,1,57,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/23,1997/01/23,120,16.9444,36.9444,46.1111,55,45.8333,65,54.1667,20,44,1,55,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/24,1997/01/26,120,16.9444,37.7778,45.2778,54,45.0000,66,55.0000,20,45,1,54,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/27,1997/01/29,120,18.6111,37.7778,43.6111,52,43.3333,68,56.6667,22,45,1,52,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008083,1997/01/30,1997/01/30,120,18.6111,38.6111,42.7778,51,42.5000,69,57.5000,22,46,1,51,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
